EntityId,MapSourceId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,SourceName,SourceType,WmsId,WmsSponsorRegion,WmsName,WmsType,SS2020,SS2030,SS2040,SS2050,SS2060,SS2070
271,738,BOLIVAR WSC,MUNICIPAL,C,COOKE,Y,TAWAKONI LAKE/RESERVOIR,SURFACE WATER,4948,C,DWU - CONSERVATION SURPLUS REALLOCATION,OTHER SURFACE WATER,0,0,0,0,0,0
271,738,BOLIVAR WSC,MUNICIPAL,C,DENTON,Y,TAWAKONI LAKE/RESERVOIR,SURFACE WATER,4948,C,DWU - CONSERVATION SURPLUS REALLOCATION,OTHER SURFACE WATER,0,3,3,3,3,3
271,738,BOLIVAR WSC,MUNICIPAL,C,WISE,Y,TAWAKONI LAKE/RESERVOIR,SURFACE WATER,4948,C,DWU - CONSERVATION SURPLUS REALLOCATION,OTHER SURFACE WATER,0,0,0,0,0,0
271,744,BOLIVAR WSC,MUNICIPAL,C,COOKE,Y,TEXOMA LAKE/RESERVOIR NON-SYSTEM PORTION,SURFACE WATER,5217,C,GTUA - REGIONAL WATER SYSTEM,OTHER STRATEGIES,0,4,6,7,6,4
271,744,BOLIVAR WSC,MUNICIPAL,C,DENTON,Y,TEXOMA LAKE/RESERVOIR NON-SYSTEM PORTION,SURFACE WATER,5217,C,GTUA - REGIONAL WATER SYSTEM,OTHER STRATEGIES,0,42,63,84,88,67
271,744,BOLIVAR WSC,MUNICIPAL,C,WISE,Y,TEXOMA LAKE/RESERVOIR NON-SYSTEM PORTION,SURFACE WATER,5217,C,GTUA - REGIONAL WATER SYSTEM,OTHER STRATEGIES,0,3,5,6,6,5
271,770,BOLIVAR WSC,MUNICIPAL,C,COOKE,Y,TRINITY AQUIFER | DENTON,GROUNDWATER,4993,C,BOLIVAR WSC - NEW WELL(S) IN THE TRINITY AQUIFER,GROUNDWATER WELLS AND OTHER,24,22,19,17,15,13
271,770,BOLIVAR WSC,MUNICIPAL,C,DENTON,Y,TRINITY AQUIFER | DENTON,GROUNDWATER,4993,C,BOLIVAR WSC - NEW WELL(S) IN THE TRINITY AQUIFER,GROUNDWATER WELLS AND OTHER,208,210,214,217,219,222
271,770,BOLIVAR WSC,MUNICIPAL,C,WISE,Y,TRINITY AQUIFER | DENTON,GROUNDWATER,4993,C,BOLIVAR WSC - NEW WELL(S) IN THE TRINITY AQUIFER,GROUNDWATER WELLS AND OTHER,18,18,17,16,16,15
271,854,BOLIVAR WSC,MUNICIPAL,C,COOKE,Y,WRIGHT PATMAN LAKE/RESERVOIR,SURFACE WATER,4767,C,"WRIGHT PATMAN REALLOCATION FOR NTMWD, TRWD, AND UTRWD",OTHER SURFACE WATER,0,0,0,0,0,6
271,854,BOLIVAR WSC,MUNICIPAL,C,DENTON,Y,WRIGHT PATMAN LAKE/RESERVOIR,SURFACE WATER,4767,C,"WRIGHT PATMAN REALLOCATION FOR NTMWD, TRWD, AND UTRWD",OTHER SURFACE WATER,0,0,0,0,0,102
271,854,BOLIVAR WSC,MUNICIPAL,C,WISE,Y,WRIGHT PATMAN LAKE/RESERVOIR,SURFACE WATER,4767,C,"WRIGHT PATMAN REALLOCATION FOR NTMWD, TRWD, AND UTRWD",OTHER SURFACE WATER,0,0,0,0,0,7
272,,BONHAM,MUNICIPAL,C,FANNIN,N,DEMAND REDUCTION,DEMAND REDUCTION,787,C,CONSERVATION - BONHAM,MUNICIPAL CONSERVATION,10,23,42,72,108,155
272,,BONHAM,MUNICIPAL,C,FANNIN,N,DEMAND REDUCTION,DEMAND REDUCTION,2266,C,"CONSERVATION, WATER LOSS CONTROL - BONHAM",MUNICIPAL CONSERVATION,10,13,0,0,0,0
272,415,BONHAM,MUNICIPAL,C,FANNIN,N,BOIS D'ARC LAKE/RESERVOIR,SURFACE WATER,2236,C,NTMWD - BOIS D'ARC LAKE,NEW MAJOR RESERVOIR,0,0,167,1339,2366,3538
273,,BOOKER,MUNICIPAL,A,LIPSCOMB,Y,DEMAND REDUCTION,DEMAND REDUCTION,516,A,MUNICIPAL CONSERVATION - BOOKER,MUNICIPAL CONSERVATION,5,6,6,7,7,8
273,,BOOKER,MUNICIPAL,A,OCHILTREE,Y,DEMAND REDUCTION,DEMAND REDUCTION,516,A,MUNICIPAL CONSERVATION - BOOKER,MUNICIPAL CONSERVATION,0,0,0,0,0,0
273,489,BOOKER,MUNICIPAL,A,LIPSCOMB,Y,OGALLALA AQUIFER | LIPSCOMB,GROUNDWATER,255,A,DEVELOP OGALALLA AQUIFER SUPPLIES - BOOKER,GROUNDWATER WELLS AND OTHER,0,0,352,297,261,252
273,489,BOOKER,MUNICIPAL,A,OCHILTREE,Y,OGALLALA AQUIFER | LIPSCOMB,GROUNDWATER,255,A,DEVELOP OGALALLA AQUIFER SUPPLIES - BOOKER,GROUNDWATER WELLS AND OTHER,0,0,8,8,8,9
274,,BOVINA,MUNICIPAL,O,PARMER,N,DEMAND REDUCTION,DEMAND REDUCTION,3158,O,PARMER COUNTY - BOVINA MUNICIPAL WATER CONSERVATION,MUNICIPAL CONSERVATION,9,1,0,0,0,0
275,,BOWIE,MUNICIPAL,B,MONTAGUE,N,DEMAND REDUCTION,DEMAND REDUCTION,2754,B,MUNICIPAL CONSERVATION - BOWIE,MUNICIPAL CONSERVATION,35,55,55,57,56,56
275,390,BOWIE,MUNICIPAL,B,MONTAGUE,N,TRINITY INDIRECT REUSE,REUSE,4695,B,INDIRECT REUSE - BOWIE,INDIRECT REUSE,0,550,550,550,550,550
276,,BOYD,MUNICIPAL,C,WISE,N,DEMAND REDUCTION,DEMAND REDUCTION,788,C,CONSERVATION - BOYD,MUNICIPAL CONSERVATION,1,5,9,5,9,12
276,,BOYD,MUNICIPAL,C,WISE,N,DEMAND REDUCTION,DEMAND REDUCTION,2268,C,"CONSERVATION, WATER LOSS CONTROL - BOYD",MUNICIPAL CONSERVATION,2,7,22,0,0,0
276,,BOYD,MUNICIPAL,C,WISE,N,DEMAND REDUCTION,DEMAND REDUCTION,4385,C,"CONSERVATION, IRRIGATION RESTRICTIONS – BOYD",MUNICIPAL CONSERVATION,0,6,9,0,0,0
276,71,BOYD,MUNICIPAL,C,WISE,N,CARRIZO-WILCOX AQUIFER | ANDERSON,GROUNDWATER,4745,C,TRWD - CARRIZO-WILCOX GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,3,6,12,13
276,88,BOYD,MUNICIPAL,C,WISE,N,CARRIZO-WILCOX AQUIFER | FREESTONE,GROUNDWATER,4745,C,TRWD - CARRIZO-WILCOX GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,0,1,2,2
276,390,BOYD,MUNICIPAL,C,WISE,N,TRINITY INDIRECT REUSE,REUSE,2117,C,TRWD - ADDITIONAL CEDAR CREEK AND RICHLAND-CHAMBERS,INDIRECT REUSE,0,5,8,17,31,28
276,390,BOYD,MUNICIPAL,C,WISE,N,TRINITY INDIRECT REUSE,REUSE,2467,C,TRWD - CEDAR CREEK WETLANDS,INDIRECT REUSE,0,2,8,24,54,60
276,390,BOYD,MUNICIPAL,C,WISE,N,TRINITY INDIRECT REUSE,REUSE,4746,C,TRWD - REUSE FROM TRA CENTRAL WWTP,INDIRECT REUSE,0,1,4,14,32,41
276,425,BOYD,MUNICIPAL,C,WISE,N,MARVIN NICHOLS LAKE/RESERVOIR,SURFACE WATER,2429,C,"MARVIN NICHOLS (328) STRATEGY FOR NTMWD, TRWD, AND UTRWD",NEW MAJOR RESERVOIR,0,0,0,57,108,115
276,609,BOYD,MUNICIPAL,C,WISE,N,QUEEN CITY AQUIFER | ANDERSON,GROUNDWATER,4745,C,TRWD - CARRIZO-WILCOX GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,2,4,7,7
276,740,BOYD,MUNICIPAL,C,WISE,N,TEHUACANA LAKE/RESERVOIR,SURFACE WATER,2182,C,TRWD - TEHUACANA,NEW MAJOR RESERVOIR,0,0,3,7,14,14
276,810,BOYD,MUNICIPAL,C,WISE,N,TRWD LAKE/RESERVOIR SYSTEM,SURFACE WATER,3628,C,TRWD - UNALLOCATED SUPPLY UTILIZATION,OTHER SURFACE WATER,11,0,0,1,3,6
276,854,BOYD,MUNICIPAL,C,WISE,N,WRIGHT PATMAN LAKE/RESERVOIR,SURFACE WATER,4767,C,"WRIGHT PATMAN REALLOCATION FOR NTMWD, TRWD, AND UTRWD",OTHER SURFACE WATER,0,0,0,0,0,39
276,1123,BOYD,MUNICIPAL,C,WISE,N,TRINITY AQUIFER ASR | TARRANT,GROUNDWATER,4936,C,TRWD - AQUIFER STORAGE AND RECOVERY PILOT,AQUIFER STORAGE AND RECOVERY,0,0,1,2,3,3
277,239,BRACKETTVILLE,MUNICIPAL,J,KINNEY,N,"EDWARDS-TRINITY-PLATEAU, PECOS VALLEY, AND TRINITY AQUIFERS | KINNEY",GROUNDWATER,3333,J,CITY OF BRACKETTVILLE - INCREASE SUPPLY TO SPOFFORD WITH NEW WATER LINE AND STORAGE  ,GROUNDWATER WELLS AND OTHER,0,6,6,6,6,6
278,,BRADY,MUNICIPAL,F,MCCULLOCH,N,DEMAND REDUCTION,DEMAND REDUCTION,554,F,MUNICIPAL CONSERVATION - BRADY,MUNICIPAL CONSERVATION,18,18,19,19,19,19
278,37,BRADY,MUNICIPAL,F,MCCULLOCH,N,BRADY CREEK LAKE/RESERVOIR,SURFACE WATER,2421,F,SUBORDINATION - BRADY CREEK RESERVOIR,OTHER SURFACE WATER,841,841,841,841,841,841
278,364,BRADY,MUNICIPAL,F,MCCULLOCH,N,HICKORY AQUIFER | MCCULLOCH,GROUNDWATER,3615,F,ADVANCED GROUNDWATER TREATMENT - BRADY,GROUNDWATER WELLS AND OTHER,1195,1195,1195,1195,1195,1195
279,,BRANDON IRENE WSC,MUNICIPAL,C,ELLIS,Y,DEMAND REDUCTION,DEMAND REDUCTION,789,C,CONSERVATION - BRANDON-IRENE WSC,MUNICIPAL CONSERVATION,0,0,0,0,0,0
279,,BRANDON IRENE WSC,MUNICIPAL,C,NAVARRO,Y,DEMAND REDUCTION,DEMAND REDUCTION,789,C,CONSERVATION - BRANDON-IRENE WSC,MUNICIPAL CONSERVATION,0,0,0,1,1,1
280,,BRAZORIA,MUNICIPAL,H,BRAZORIA,N,DEMAND REDUCTION,DEMAND REDUCTION,85,H,"MUNICIPAL CONSERVATION, BRAZORIA",MUNICIPAL CONSERVATION,11,19,21,24,27,33
282,,BRAZORIA COUNTY MUD 2,MUNICIPAL,H,BRAZORIA,N,DEMAND REDUCTION,DEMAND REDUCTION,86,H,"MUNICIPAL CONSERVATION, BRAZORIA COUNTY MUD 2",MUNICIPAL CONSERVATION,39,48,51,53,55,56
282,,BRAZORIA COUNTY MUD 2,MUNICIPAL,H,BRAZORIA,N,DEMAND REDUCTION,DEMAND REDUCTION,360,H,"WATER LOSS REDUCTION, BRAZORIA COUNTY MUD 2",MUNICIPAL CONSERVATION,21,59,94,125,154,179
283,,BRAZORIA COUNTY MUD 3,MUNICIPAL,H,BRAZORIA,N,DEMAND REDUCTION,DEMAND REDUCTION,88,H,"MUNICIPAL CONSERVATION, BRAZORIA COUNTY MUD 3",MUNICIPAL CONSERVATION,20,27,29,33,35,40
286,,BRECKENRIDGE,MUNICIPAL,G,STEPHENS,N,DEMAND REDUCTION,DEMAND REDUCTION,3898,G,MUNICIPAL WATER CONSERVATION - BRECKENRIDGE,MUNICIPAL CONSERVATION,0,51,29,16,15,14
287,,BREMOND,MUNICIPAL,G,ROBERTSON,N,DEMAND REDUCTION,DEMAND REDUCTION,4781,G,MUNICIPAL WATER CONSERVATION - BREMOND,MUNICIPAL CONSERVATION,0,13,21,21,23,24
288,,BRENHAM,MUNICIPAL,G,WASHINGTON,N,DEMAND REDUCTION,DEMAND REDUCTION,3900,G,MUNICIPAL WATER CONSERVATION - BRENHAM,MUNICIPAL CONSERVATION,0,367,755,1170,1592,1648
288,345,BRENHAM,MUNICIPAL,G,WASHINGTON,N,GULF COAST AQUIFER SYSTEM | WASHINGTON,GROUNDWATER,2848,G,GULF COAST AQUIFER DEVELOPMENT,GROUNDWATER WELLS AND OTHER,628,559,365,167,0,33
288,1076,BRENHAM,MUNICIPAL,G,WASHINGTON,N,BRA SYSTEM OPERATIONS PERMIT SUPPLY,SURFACE WATER,5355,G,BRA SYSTEM OPERATION--SURPLUS,OTHER SURFACE WATER,774,774,774,774,774,774
291,,BRIDGEPORT,MUNICIPAL,C,WISE,N,DEMAND REDUCTION,DEMAND REDUCTION,790,C,CONSERVATION - BRIDGEPORT,MUNICIPAL CONSERVATION,4,33,56,88,127,174
291,,BRIDGEPORT,MUNICIPAL,C,WISE,N,DEMAND REDUCTION,DEMAND REDUCTION,2272,C,"CONSERVATION, WATER LOSS CONTROL - BRIDGEPORT",MUNICIPAL CONSERVATION,6,8,0,0,0,0
291,,BRIDGEPORT,MUNICIPAL,C,WISE,N,DEMAND REDUCTION,DEMAND REDUCTION,4386,C,"CONSERVATION, IRRIGATION RESTRICTIONS – BRIDGEPORT",MUNICIPAL CONSERVATION,0,41,54,74,98,122
291,71,BRIDGEPORT,MUNICIPAL,C,WISE,N,CARRIZO-WILCOX AQUIFER | ANDERSON,GROUNDWATER,4745,C,TRWD - CARRIZO-WILCOX GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,26,31,62,82
291,88,BRIDGEPORT,MUNICIPAL,C,WISE,N,CARRIZO-WILCOX AQUIFER | FREESTONE,GROUNDWATER,4745,C,TRWD - CARRIZO-WILCOX GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,4,4,9,12
291,390,BRIDGEPORT,MUNICIPAL,C,WISE,N,TRINITY INDIRECT REUSE,REUSE,2117,C,TRWD - ADDITIONAL CEDAR CREEK AND RICHLAND-CHAMBERS,INDIRECT REUSE,0,48,80,87,152,176
291,390,BRIDGEPORT,MUNICIPAL,C,WISE,N,TRINITY INDIRECT REUSE,REUSE,2467,C,TRWD - CEDAR CREEK WETLANDS,INDIRECT REUSE,0,31,79,120,274,383
291,390,BRIDGEPORT,MUNICIPAL,C,WISE,N,TRINITY INDIRECT REUSE,REUSE,4746,C,TRWD - REUSE FROM TRA CENTRAL WWTP,INDIRECT REUSE,0,16,43,68,163,261
291,425,BRIDGEPORT,MUNICIPAL,C,WISE,N,MARVIN NICHOLS LAKE/RESERVOIR,SURFACE WATER,2429,C,"MARVIN NICHOLS (328) STRATEGY FOR NTMWD, TRWD, AND UTRWD",NEW MAJOR RESERVOIR,0,0,0,284,547,729
291,609,BRIDGEPORT,MUNICIPAL,C,WISE,N,QUEEN CITY AQUIFER | ANDERSON,GROUNDWATER,4745,C,TRWD - CARRIZO-WILCOX GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,15,19,34,45
291,740,BRIDGEPORT,MUNICIPAL,C,WISE,N,TEHUACANA LAKE/RESERVOIR,SURFACE WATER,2182,C,TRWD - TEHUACANA,NEW MAJOR RESERVOIR,0,0,30,36,69,92
291,810,BRIDGEPORT,MUNICIPAL,C,WISE,N,TRWD LAKE/RESERVOIR SYSTEM,SURFACE WATER,3628,C,TRWD - UNALLOCATED SUPPLY UTILIZATION,OTHER SURFACE WATER,0,2,4,7,17,38
291,854,BRIDGEPORT,MUNICIPAL,C,WISE,N,WRIGHT PATMAN LAKE/RESERVOIR,SURFACE WATER,4767,C,"WRIGHT PATMAN REALLOCATION FOR NTMWD, TRWD, AND UTRWD",OTHER SURFACE WATER,0,0,0,0,0,247
291,1123,BRIDGEPORT,MUNICIPAL,C,WISE,N,TRINITY AQUIFER ASR | TARRANT,GROUNDWATER,4936,C,TRWD - AQUIFER STORAGE AND RECOVERY PILOT,AQUIFER STORAGE AND RECOVERY,0,2,7,8,16,22
295,,BROOKESMITH SUD,MUNICIPAL,F,BROWN,Y,DEMAND REDUCTION,DEMAND REDUCTION,556,F,MUNICIPAL CONSERVATION - BROOKESMITH SUD,MUNICIPAL CONSERVATION,25,25,25,25,25,25
295,,BROOKESMITH SUD,MUNICIPAL,F,BROWN,Y,DEMAND REDUCTION,DEMAND REDUCTION,4008,F,WATER AUDITS AND LEAK - BROOKESMITH SUD,MUNICIPAL CONSERVATION,80,80,78,77,77,77
295,,BROOKESMITH SUD,MUNICIPAL,K,MILLS,Y,DEMAND REDUCTION,DEMAND REDUCTION,4008,F,WATER AUDITS AND LEAK - BROOKESMITH SUD,MUNICIPAL CONSERVATION,1,1,1,1,1,1
295,,BROOKESMITH SUD,MUNICIPAL,K,MILLS,Y,DEMAND REDUCTION,DEMAND REDUCTION,2482,K,DROUGHT MANAGEMENT,DROUGHT MANAGEMENT,1,1,1,1,2,2
296,,BROOKSHIRE MWD,MUNICIPAL,H,WALLER,N,DEMAND REDUCTION,DEMAND REDUCTION,90,H,"MUNICIPAL CONSERVATION, BROOKSHIRE MWD",MUNICIPAL CONSERVATION,17,29,37,48,60,80
296,,BROOKSHIRE MWD,MUNICIPAL,H,WALLER,N,DEMAND REDUCTION,DEMAND REDUCTION,4286,H,"WATER LOSS REDUCTION, BROOKSHIRE MWD",MUNICIPAL CONSERVATION,7,24,46,71,102,138
298,,BROWNFIELD,MUNICIPAL,O,TERRY,N,DEMAND REDUCTION,DEMAND REDUCTION,3138,O,TERRY COUNTY - BROWNFIELD MUNICIPAL WATER CONSERVATION,MUNICIPAL CONSERVATION,30,0,0,0,0,0
298,501,BROWNFIELD,MUNICIPAL,O,TERRY,N,OGALLALA AQUIFER | ROBERTS,GROUNDWATER,675,A,REPLACE WELL CAPACITY,GROUNDWATER WELLS AND OTHER,0,0,27,75,165,210
298,501,BROWNFIELD,MUNICIPAL,O,TERRY,N,OGALLALA AQUIFER | ROBERTS,GROUNDWATER,677,A,EXPAND CAPACITY CRMWA 2,GROUNDWATER WELLS AND OTHER,0,186,205,314,314,271
298,504,BROWNFIELD,MUNICIPAL,O,TERRY,N,OGALLALA AND EDWARDS-TRINITY-HIGH PLAINS AQUIFERS | TERRY,GROUNDWATER,5114,O,TERRY COUNTY - BROWNFIELD ADDITIONAL GROUNDWATER DEVELOPMENT,GROUNDWATER WELLS AND OTHER,0,0,0,160,160,160
298,977,BROWNFIELD,MUNICIPAL,O,TERRY,N,OGALLALA AQUIFER ASR | LUBBOCK,GROUNDWATER,4841,A,CRMWA ASR,AQUIFER STORAGE AND RECOVERY,0,100,200,200,200,200
299,,BROWNSBORO,MUNICIPAL,I,HENDERSON,N,DEMAND REDUCTION,DEMAND REDUCTION,4860,I,BROWNSBORO - MUNICIPAL CONSERVATION,MUNICIPAL CONSERVATION,3,0,0,0,0,0
300,,BROWNSVILLE,MUNICIPAL,M,CAMERON,N,DEMAND REDUCTION,DEMAND REDUCTION,3723,M,ADVANCED MUNICIPAL CONSERVATION - BROWNSVILLE,MUNICIPAL CONSERVATION,0,2258,4355,7038,10466,14463
300,,BROWNSVILLE,MUNICIPAL,M,CAMERON,N,DEMAND REDUCTION,DEMAND REDUCTION,5084,M,DROUGHT MANAGEMENT ,DROUGHT MANAGEMENT,0,817,949,1091,1237,1388
300,,BROWNSVILLE,MUNICIPAL,M,CAMERON,N,DEMAND REDUCTION,DEMAND REDUCTION,5091,M,BROWNSVILLE - RESACA RESTORATION ,MUNICIPAL CONSERVATION,877,877,877,877,877,877
300,6,BROWNSVILLE,MUNICIPAL,M,CAMERON,N,AMISTAD-FALCON LAKE/RESERVOIR SYSTEM,DEMAND REDUCTION,3134,M,CAMERON COUNTY ID 6 (LOS FRESNOS) CONSERVATION,MUNICIPAL CONSERVATION,41,49,57,65,73,81
300,6,BROWNSVILLE,MUNICIPAL,M,CAMERON,N,AMISTAD-FALCON LAKE/RESERVOIR SYSTEM,SURFACE WATER,3537,M,URBANIZATION - WWP REDUCTION - CONVERSION OF IRRIGATION WATER RIGHTS TO DMI,OTHER SURFACE WATER,0,0,0,0,338,1841
300,169,BROWNSVILLE,MUNICIPAL,M,CAMERON,N,DIRECT REUSE,REUSE,3348,M,BROWNSVILLE SOUTHSIDE WWTP POTABLE REUSE,DIRECT POTABLE REUSE,0,0,0,3360,3360,5040
300,1124,BROWNSVILLE,MUNICIPAL,M,CAMERON,N,NUECES-RIO GRANDE RUN-OF-RIVER STORAGE (BANCO MORALES),SURFACE WATER,5361,M,BROWNSVILLE - BANCO MORALES RESERVOIR,OTHER SURFACE WATER,0,1700,1700,1700,1700,1700
301,,BROWNWOOD,MUNICIPAL,F,BROWN,N,DEMAND REDUCTION,DEMAND REDUCTION,557,F,MUNICIPAL CONSERVATION - BROWNWOOD,MUNICIPAL CONSERVATION,61,91,91,91,91,91
302,,BRUCEVILLE EDDY,MUNICIPAL,G,FALLS,Y,DEMAND REDUCTION,DEMAND REDUCTION,4787,G,MUNICIPAL WATER CONSERVATION - BRUCEVILLE EDDY,MUNICIPAL CONSERVATION,0,15,30,30,31,32
302,,BRUCEVILLE EDDY,MUNICIPAL,G,MCLENNAN,Y,DEMAND REDUCTION,DEMAND REDUCTION,4787,G,MUNICIPAL WATER CONSERVATION - BRUCEVILLE EDDY,MUNICIPAL CONSERVATION,0,64,99,96,99,105
303,,BRUSHY CREEK MUD,MUNICIPAL,G,WILLIAMSON,N,DEMAND REDUCTION,DEMAND REDUCTION,3903,G,MUNICIPAL WATER CONSERVATION - BRUSHY CREEK MUD,MUNICIPAL CONSERVATION,0,233,263,243,238,237
303,54,BRUSHY CREEK MUD,MUNICIPAL,G,WILLIAMSON,N,BRAZOS RIVER AUTHORITY LITTLE RIVER LAKE/RESERVOIR SYSTEM,SURFACE WATER,5298,G,PURCHASE SUPPLY FROM ROUND ROCK,OTHER SURFACE WATER,250,0,0,0,0,0
303,110,BRUSHY CREEK MUD,MUNICIPAL,G,WILLIAMSON,N,CARRIZO-WILCOX AQUIFER | MILAM,GROUNDWATER,2895,G,LAKE GRANGER AUGMENTATION-PH 2 (GROUNDWATER),CONJUNCTIVE USE,0,697,719,741,763,785
305,,BRYAN,MUNICIPAL,G,BRAZOS,N,DEMAND REDUCTION,DEMAND REDUCTION,3904,G,MUNICIPAL WATER CONSERVATION - BRYAN,MUNICIPAL CONSERVATION,0,1311,1606,1719,1988,2489
305,78,BRYAN,MUNICIPAL,G,BRAZOS,N,CARRIZO-WILCOX AQUIFER | BRAZOS,GROUNDWATER,5407,G,CARRIZO GW DEVELOPMENT FOR BRYAN IN BRAZOS COUNTY,GROUNDWATER WELLS AND OTHER,0,7501,7501,7501,7501,7501
305,1026,BRYAN,MUNICIPAL,G,BRAZOS,N,SIMSBORO AQUIFER ASR | BRAZOS,GROUNDWATER,3201,G,BRYAN ASR (CARRIZO-WILCOX),AQUIFER STORAGE AND RECOVERY,0,6000,6000,6000,8500,10500
307,,BUDA,MUNICIPAL,K,HAYS,Y,DEMAND REDUCTION,DEMAND REDUCTION,2482,K,DROUGHT MANAGEMENT,DROUGHT MANAGEMENT,322,443,607,813,1045,1309
307,,BUDA,MUNICIPAL,K,HAYS,Y,DEMAND REDUCTION,DEMAND REDUCTION,2722,K,MUNICIPAL CONSERVATION - BUDA ,MUNICIPAL CONSERVATION,159,292,382,499,636,793
307,,BUDA,MUNICIPAL,K,HAYS,Y,DEMAND REDUCTION,DEMAND REDUCTION,2185,L,MUNICIPAL WATER CONSERVATION ,MUNICIPAL CONSERVATION,11,42,61,90,126,172
307,,BUDA,MUNICIPAL,L,HAYS,Y,DEMAND REDUCTION,DEMAND REDUCTION,2185,L,MUNICIPAL WATER CONSERVATION ,MUNICIPAL CONSERVATION,2,6,9,13,17,23
307,80,BUDA,MUNICIPAL,K,HAYS,Y,CARRIZO-WILCOX AQUIFER | CALDWELL,GROUNDWATER,3792,L,ARWA SHARED PROJECT (PHASE 1),GROUNDWATER WELLS AND OTHER,762,762,762,762,762,762
307,80,BUDA,MUNICIPAL,K,HAYS,Y,CARRIZO-WILCOX AQUIFER | CALDWELL,GROUNDWATER,4762,L,ARWA - PHASE 2,GROUNDWATER WELLS AND OTHER,0,0,1067,1067,1067,1067
307,169,BUDA,MUNICIPAL,K,HAYS,Y,DIRECT REUSE,REUSE,3476,K,DIRECT REUSE - BUDA,OTHER DIRECT REUSE,0,920,520,520,880,680
307,169,BUDA,MUNICIPAL,K,HAYS,Y,DIRECT REUSE,REUSE,3731,K,DIRECT POTABLE REUSE - BUDA,DIRECT POTABLE REUSE,0,2240,2240,2240,2240,2240
307,169,BUDA,MUNICIPAL,K,HAYS,Y,DIRECT REUSE,REUSE,5107,L,ARWA - PHASE 3,OTHER DIRECT REUSE,0,0,0,0,157,157
307,169,BUDA,MUNICIPAL,L,HAYS,Y,DIRECT REUSE,REUSE,5107,L,ARWA - PHASE 3,OTHER DIRECT REUSE,0,0,0,0,21,21
307,1042,BUDA,MUNICIPAL,K,HAYS,Y,TRINITY AQUIFER ASR | HAYS,GROUNDWATER,3318,K,EDWARDS/MIDDLE TRINITY ASR,AQUIFER STORAGE AND RECOVERY,150,600,600,600,600,600
307,1136,BUDA,MUNICIPAL,K,HAYS,Y,EDWARDS-BFZ AQUIFER (SALINE PORTION) ASR | TRAVIS,GROUNDWATER,5472,K,SALINE EDWARDS DESALINATION AND ASR (STORAGE),AQUIFER STORAGE AND RECOVERY,0,0,800,800,800,800
308,,BUENA VISTA-BETHEL SUD,MUNICIPAL,C,ELLIS,N,DEMAND REDUCTION,DEMAND REDUCTION,792,C,CONSERVATION - BUENA VISTA - BETHEL SUD,MUNICIPAL CONSERVATION,4,10,45,77,125,187
308,,BUENA VISTA-BETHEL SUD,MUNICIPAL,C,ELLIS,N,DEMAND REDUCTION,DEMAND REDUCTION,2244,C,"CONSERVATION, WATER LOSS CONTROL - BUENA VISTA - BETHEL SUD",MUNICIPAL CONSERVATION,6,8,0,0,0,0
308,,BUENA VISTA-BETHEL SUD,MUNICIPAL,C,ELLIS,N,DEMAND REDUCTION,DEMAND REDUCTION,4387,C,"CONSERVATION, IRRIGATION RESTRICTIONS – BUENA VISTA-BETHEL SUD",MUNICIPAL CONSERVATION,0,0,49,69,99,132
308,12,BUENA VISTA-BETHEL SUD,MUNICIPAL,C,ELLIS,N,BARDWELL LAKE/RESERVOIR,SURFACE WATER,3347,C,WAXAHACHIE - UNALLOCATED SUPPLY UTILIZATION,OTHER SURFACE WATER,0,0,26,42,40,31
308,71,BUENA VISTA-BETHEL SUD,MUNICIPAL,C,ELLIS,N,CARRIZO-WILCOX AQUIFER | ANDERSON,GROUNDWATER,4745,C,TRWD - CARRIZO-WILCOX GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,0,2,19,51
308,88,BUENA VISTA-BETHEL SUD,MUNICIPAL,C,ELLIS,N,CARRIZO-WILCOX AQUIFER | FREESTONE,GROUNDWATER,4745,C,TRWD - CARRIZO-WILCOX GROUNDWATER,GROUNDWATER WELLS AND OTHER,0,0,0,0,3,7
308,390,BUENA VISTA-BETHEL SUD,MUNICIPAL,C,ELLIS,N,TRINITY INDIRECT REUSE,REUSE,2117,C,TRWD - ADDITIONAL CEDAR CREEK AND RICHLAND-CHAMBERS,INDIRECT REUSE,0,0,0,7,48,111
308,390,BUENA VISTA-BETHEL SUD,MUNICIPAL,C,ELLIS,N,TRINITY INDIRECT REUSE,REUSE,2467,C,TRWD - CEDAR CREEK WETLANDS,INDIRECT REUSE,0,0,0,9,86,240
308,390,BUENA VISTA-BETHEL SUD,MUNICIPAL,C,ELLIS,N,TRINITY INDIRECT REUSE,REUSE,3347,C,WAXAHACHIE - UNALLOCATED SUPPLY UTILIZATION,INDIRECT REUSE,0,0,24,57,57,46
308,390,BUENA VISTA-BETHEL SUD,MUNICIPAL,C,ELLIS,N,TRINITY INDIRECT REUSE,REUSE,4746,C,TRWD - REUSE FROM TRA CENTRAL WWTP,INDIRECT REUSE,0,0,0,5,51,164
